"score","classification","full_name","extension","size_bytes","matched_needles","content_hits","reasons"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0276__map_sales_history_combined_town_London.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0277__map_sales_history_combined_area_London.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0278__map_sales_history_combined_limit_500.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0279__map_sales_history_combined_top_500.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0280__map_sales_history_combined_city_London_limit_500.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0281__map_sales_history_combined_city_London_top_500.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0282__map_sales_history_combined_city_London_status_sale_ready.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0283__map_sales_history_combined_city_London_status_ready.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0284__map_sales_history_combined_city_London_sale_ready_true.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0285__map_sales_history_combined_city_London_ready_true.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0286__map_sales_history_combined_city_London_review_low.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0287__map_sales_history_combined_city_London_detail_light.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0288__map_sales_history_combined_city_London_detail_full.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0289__map_sales_history_external_evidence_.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0290__map_sales_history_external_evidence_city_London.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0291__map_sales_history_external_evidence_location_London.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0292__map_sales_history_external_evidence_q_London.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0293__map_sales_history_external_evidence_search_London.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0294__map_sales_history_external_evidence_town_London.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0295__map_sales_history_external_evidence_area_London.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0296__map_sales_history_external_evidence_limit_500.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0297__map_sales_history_external_evidence_top_500.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0298__map_sales_history_external_evidence_city_London_limit_500.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0299__map_sales_history_external_evidence_city_London_top_500.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0300__map_sales_history_external_evidence_city_London_status_sale_ready.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0301__map_sales_history_external_evidence_city_London_status_ready.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0302__map_sales_history_external_evidence_city_London_sale_ready_true.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0303__map_sales_history_external_evidence_city_London_ready_true.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0304__map_sales_history_external_evidence_city_London_review_low.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0305__map_sales_history_external_evidence_city_London_detail_light.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0306__map_sales_history_external_evidence_city_London_detail_full.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
